id,name,time,host,venue,address,cleaned_url,image_url,map_url,tags
"311086111","TOPSPIN - The NYC Ping Pong Meetup Group","Mon, Sep 22 · 6:30 PM EDT","Mon, Sep 22 · 6:30 PM EDT","undefined","undefined","https://www.meetup.com/topspin-the-new-york-ping-pong-meetup-group/events/311086111/","https://secure.meetupstatic.com/photos/event/8/8/3/b/highres_502174875.webp?w=3840","Map link not found","Events in New York, NY | Ping Pong | Ping Pong for Singles | Table Tennis | Recreational Sports | Sports and Socials"
"310921840","Movie, Art and Design meet","Sat, Oct 11 · 4:00 PM EDT","Sat, Oct 11 · 4:00 PM EDT","undefined","undefined","https://www.meetup.com/nyc-mad/events/310921840/","https://secure.meetupstatic.com/photos/event/5/7/6/a/highres_530062378.webp?w=3840","Map link not found","Events in New York, NY | Art | Fashion Design | Graphic Design | Blogging | Filmmaking"
"310560109","Small Business Consulting & Leadership Network","Sat, Sep 27 · 6:00 PM EDT","Sat, Sep 27 · 6:00 PM EDT","undefined","undefined","https://www.meetup.com/small-business-consulting-leadership-network/events/310560109/","https://secure.meetupstatic.com/photos/event/d/0/c/3/highres_529673443.webp?w=3840","Map link not found","Business Strategy | Leadership | Leadership Development | Community | Business Connections"
"310919622","Git for Data: How Table Formats Unify Software and Data Development","Wed, Oct 15 · 6:00 PM EDT","Wed, Oct 15 · 6:00 PM EDT","undefined","undefined","https://www.meetup.com/pydatanyc/events/310919622/","https://secure.meetupstatic.com/photos/event/8/f/6/2/highres_530136706.webp?w=3840","Map link not found","Events in New York, NY | Big Data | Data Science | Data Management | Python"
"310895492","Introduction to Vibecoding","Wed, Sep 24 · 6:30 PM EDT","Wed, Sep 24 · 6:30 PM EDT","undefined","undefined","https://www.meetup.com/nycuxd/events/310895492/","https://secure.meetupstatic.com/photos/event/e/a/5/7/highres_530159991.webp?w=3840","Map link not found","Events in New York, NY | Artificial Intelligence | Accessibility | Product Design | UI/UX Design | User Research"
"310280940","Daytime Book Club - Button Man","Tue, Sep 30 · 2:00 PM EDT","Tue, Sep 30 · 2:00 PM EDT","undefined","undefined","https://www.meetup.com/manhattan-womens-social/events/310280940/","https://secure.meetupstatic.com/photos/event/d/5/e/f/highres_529374767.webp?w=3840","Map link not found","Events in New York, NY | Girlfriends | Women's Social | Women Friends | New In Town | Over 45"
"310782822","Langroops NYC 🗣Language Exchange - En/Es/Fr/中/日/עב/ру/De/한/ع/Por/It & more!","Every Sat","Every Sat • Sep 20 · 4:00 PM EDT","undefined","undefined","https://www.meetup.com/new-york-langroops-language-exchange/events/310782822/","https://secure.meetupstatic.com/photos/event/c/d/5/0/highres_527272560.webp?w=3840","Map link not found","Events in New York, NY"
"310599326","Professional Machine Learning Engineer 5","Mon, Sep 22 · 7:00 PM EDT","Mon, Sep 22 · 7:00 PM EDT","undefined","undefined","https://www.meetup.com/bethesda-gdg/events/310599326/","https://secure.meetupstatic.com/next/images/fallbacks/redesign/group-cover-4-wide.webp?w=3840","Map link not found",""
"310850730","Bitcoin Developers’ Socratic Seminar 151","Wed, Sep 24 · 6:00 PM EDT","Wed, Sep 24 · 6:00 PM EDT","undefined","undefined","https://www.meetup.com/bitdevsnyc/events/310850730/","https://secure.meetupstatic.com/photos/event/1/e/2/e/highres_529987726.webp?w=3840","Map link not found","Events in New York, NY | Distributed Systems | Bitcoin | Blockchain | Cryptocurrency | Software Development"
"310946680","Keto for Mental Health-Support Group","Mon, Sep 22 · 6:00 PM EDT","Mon, Sep 22 · 6:00 PM EDT","undefined","undefined","https://www.meetup.com/keto-lifestyle-for-mental-health/events/310946680/","https://secure.meetupstatic.com/photos/event/c/a/9/b/highres_525711867.webp?w=3840","Map link not found","Diet | Healthy Eating | Nutrition | Holistic Health | Wellness"
